 דוח שריפות מתאריך  01/01/2014  נכון ליום  03/05/2020 08:02:41,
ישוב              ,תאריך תחילת תוקף  ,תאריך סיום תוקף   ,מס היתר           ,מחוז              ,גידול             ,שעות שריפה        ,גוש ראשון         ,חלקה ראשונה       ,גוש שני           ,חלקה שניה         ,גוש שלישי         ,חלקה שלישית       ,
מטולה,11/01/2017,17/01/2017,13878,גולן גליל,אפרסק,05:00-10:00,13209,12,13209,34,13209,36,
מטולה,05/12/2016,11/12/2016,13834,גולן גליל,תפוח,10:00-16:00,13201,42,13211,3,13236,19,
מטולה,07/11/2016,13/11/2016,13784,גולן גליל,אפרסק,07:00-12:00,13212,57,13212,58,,,
מטולה,03/11/2016,09/11/2016,13754,גולן גליל,תפוח,07:00-12:00,13201,42,13211,3,13236,19,
מטולה,31/10/2016,06/11/2016,13753,גולן גליל,נקטרינה,07:00-12:00,13236,18,,,,,
מטולה,31/10/2016,06/11/2016,13764,גולן גליל,משמש אורגני,07:00-12:00,13212,4,13212,47,13212,27,
מטולה,27/09/2016,03/10/2016,13713,גולן גליל,תפוח,05:00-10:00,14005,11,14005,12,,,
מטולה,22/08/2016,28/08/2016,13612,גולן גליל,נקטרינה,05:00-10:00,13202,1,,,,,
מטולה,22/08/2016,28/08/2016,13616,גולן גליל,אפרסק,05:00-10:00,13199,9,13199,15,,,
מטולה,19/07/2016,25/07/2016,13550,גולן גליל,נקטרינה,05:00-10:00,13202,1,,,,,
מטולה,19/07/2016,25/07/2016,13553,גולן גליל,נקטרינה,05:00-10:00,13202,1,,,,,
מטולה,18/04/2016,24/04/2016,13399,גולן גליל,אפרסק,07:00-12:00,13212,14,,,,,
מטולה,04/04/2016,10/04/2016,13369,גולן גליל,ענבי מאכל בחממה,07:00-12:00,13208,4,,,,,
מטולה,15/02/2016,21/02/2016,13250,גולן גליל,פקאנים,10:00-16:00,200000,1,,,,,
מטולה,08/12/2015,14/12/2015,13088,גולן גליל,רימון,10:00-16:00,13460,156,,,,,
מטולה,07/12/2015,13/12/2015,13072,גולן גליל,אפרסק,10:00-16:00,13209,23,13209,11,,,
מטולה,07/12/2015,13/12/2015,13071,גולן גליל,תפוח,10:00-16:00,13201,81,,,,,
מטולה,07/12/2015,13/12/2015,13085,גולן גליל,אגס,10:00-16:00,13460,156,,,,,
מטולה,07/12/2015,13/12/2015,13074,גולן גליל,אפרסק,10:00-16:00,13210,5,,,,,
מטולה,07/12/2015,13/12/2015,13084,גולן גליל,אפרסק,10:00-16:00,13232,17,,,,,
מטולה,07/12/2015,13/12/2015,13092,גולן גליל,אפרסק,10:00-16:00,13227,138,13236,12,,,
מטולה,27/11/2015,03/12/2015,13014,גולן גליל,תפוח,10:00-16:00,13201,12,,,,,
מטולה,27/11/2015,03/12/2015,13017,גולן גליל,אפרסק,10:00-16:00,13227,138,13236,12,,,
מטולה,11/11/2015,17/11/2015,12988,גולן גליל,תפוח,07:00-12:00,13215,53,,,,,
מטולה,11/11/2015,17/11/2015,12993,גולן גליל,תפוח,07:00-12:00,13201,12,,,,,
מטולה,11/11/2015,17/11/2015,12985,גולן גליל,תפוח,07:00-12:00,13206,21,,,,,
מטולה,11/11/2015,17/11/2015,12992,גולן גליל,תפוח,07:00-12:00,13225,26,,,,,
מטולה,11/11/2015,17/11/2015,12978,גולן גליל,תפוח,07:00-12:00,13263,25,,,,,
מטולה,11/11/2015,17/11/2015,12979,גולן גליל,משמש אורגני,07:00-12:00,13209,34,,,,,
מטולה,11/11/2015,17/11/2015,12980,גולן גליל,תפוח,07:00-12:00,13201,81,,,,,
מטולה,11/11/2015,17/11/2015,12981,גולן גליל,תפוח,07:00-12:00,13223,20,,,,,
מטולה,19/10/2015,25/10/2015,12932,גולן גליל,תפוח,07:00-12:00,13202,8,13206,16,13206,45,
מטולה,19/10/2015,25/10/2015,12934,גולן גליל,תפוח,07:00-12:00,13215,53,,,,,
מטולה,12/10/2015,18/10/2015,12884,גולן גליל,אגס,07:00-12:00,13230,18,,,,,
מטולה,12/10/2015,18/10/2015,12878,גולן גליל,תפוח,07:00-12:00,13208,9,,,,,
מטולה,12/10/2015,18/10/2015,12879,גולן גליל,אגס,07:00-12:00,13199,15,,,,,
מטולה,12/10/2015,18/10/2015,12883,גולן גליל,אגס,07:00-12:00,13228,20,,,,,
מטולה,18/09/2015,24/09/2015,12846,גולן גליל,אגס,05:00-10:00,13208,12,,,,,
מטולה,18/09/2015,24/09/2015,12848,גולן גליל,תפוח,05:00-10:00,132000,5,13200,6,,,
מטולה,18/09/2015,24/09/2015,12844,גולן גליל,נקטרינה,05:00-10:00,13199,15,,,,,
מטולה,18/09/2015,24/09/2015,12843,גולן גליל,אפרסק,05:00-10:00,13231,28,13231,30,,,
מטולה,18/09/2015,24/09/2015,12847,גולן גליל,אפרסק,05:00-10:00,13210,4,13210,12,,,
מטולה,18/09/2015,24/09/2015,12845,גולן גליל,שזיף,05:00-10:00,13220,12,,,,,
מטולה,08/09/2015,14/09/2015,12836,גולן גליל,אפרסק,05:00-10:00,13210,4,13210,12,,,
מטולה,08/09/2015,14/09/2015,12832,גולן גליל,אפרסק,05:00-10:00,13231,28,13231,30,,,
מטולה,08/09/2015,14/09/2015,12837,גולן גליל,תפוח,05:00-10:00,132000,5,13200,6,,,
מטולה,08/09/2015,14/09/2015,12834,גולן גליל,שזיף,05:00-10:00,13220,12,,,,,
מטולה,08/09/2015,14/09/2015,12833,גולן גליל,נקטרינה,05:00-10:00,13199,15,,,,,
מטולה,08/09/2015,14/09/2015,12835,גולן גליל,אגס,05:00-10:00,13208,12,,,,,
מטולה,07/09/2015,13/09/2015,12830,גולן גליל,אגס,05:00-10:00,13232,17,13221,9,,,
מטולה,21/08/2015,27/08/2015,12771,גולן גליל,משמש אורגני,05:00-10:00,13232,17,,,,,
מטולה,10/06/2015,16/06/2015,12649,גולן גליל,אפרסמון,07:00-12:00,13199,7,,,,,
מטולה,10/05/2015,16/05/2015,12619,גולן גליל,אפרסמון,07:00-12:00,13199,8,13199,7,,,
מטולה,19/04/2015,25/04/2015,12548,גולן גליל,ענבי מאכל בחממה,07:00-12:00,13208,4,,,,,
מטולה,29/01/2015,04/02/2015,12344,גולן גליל,אפרסמון,05:00-10:00,13199,7,,,,,
מטולה,13/01/2015,19/01/2015,12304,גולן גליל,אפרסמון,05:00-10:00,13199,7,,,,,
מטולה,01/12/2014,07/12/2014,12210,גולן גליל,נקטרינה,10:00-16:00,13200,54,,,,,
מטולה,21/10/2014,27/10/2014,12070,גולן גליל,תפוח,07:00-12:00,13201,45,,,,,
מטולה,22/07/2014,28/07/2014,11785,גולן גליל,נקטרינה,05:00-10:00,13232,17,,,,,
מטולה,22/07/2014,28/07/2014,11786,גולן גליל,נקטרינה,05:00-10:00,13208,2,,,,,
מטולה,19/03/2014,25/03/2014,11374,גולן גליל,ענבי מאכל בחממה,07:00-12:00,13208,4,,,,,
מטולה,17/03/2014,23/03/2014,11334,גולן גליל,תפוח,10:00-16:00,13236,18,,,,,
מטולה,06/02/2014,12/02/2014,11142,גולן גליל,אפרסק,10:00-16:00,13209,11,,,,,
מטולה,27/01/2014,02/02/2014,11108,גולן גליל,אפרסק,10:00-16:00,13209,11,,,,,
מטולה,20/01/2014,26/01/2014,11094,גולן גליל,אגס,10:00-16:00,13236,24,,,,,
מטולה,13/01/2014,19/01/2014,11075,גולן גליל,תפוח,10:00-16:00,13236,18,,,,,
מטולה,06/01/2014,12/01/2014,11038,גולן גליל,אגס,10:00-16:00,13230,23,,,,,
מטולה,02/01/2014,08/01/2014,11001,גולן גליל,תפוח,05:00-10:00,13204,3,,,,,
מטע,23/04/2018,23/04/2018,14868,השפלה וההר,עינבי יין  שלחין ובעל,07:00-12:00,29803,14,29804,8,,,
מטע,12/03/2018,13/03/2018,14740,השפלה וההר,עינבי יין  שלחין ובעל,10:00-16:00,2984,8,29803,14,,,
מטע,22/01/2018,22/01/2018,14647,השפלה וההר,עינבי יין  שלחין ובעל,10:00-16:00,29803,14,29804,8,,,
מטע,09/01/2018,10/01/2018,14628,השפלה וההר,גפן יין לריבוי *,10:00-16:00,29803,14,29804,8,,,
מטע,27/12/2017,28/12/2017,14614,השפלה וההר,עינבי יין  שלחין ובעל,05:00-10:00,29804,8,29803,14,,,
מטע,09/12/2015,10/12/2015,13100,השפלה וההר,עינבי יין  שלחין ובעל,10:00-16:00,29805,10,,,,,
מטע,07/12/2015,08/12/2015,13075,השפלה וההר,עינבי יין  שלחין ובעל,10:00-16:00,29805,10,,,,,
מטע,11/11/2015,12/11/2015,13000,השפלה וההר,ענבי מאכל בחממה,07:00-12:00,29805,10,,,,,
מטע,01/11/2015,03/11/2015,12955,השפלה וההר,עינבי יין  שלחין ובעל,07:00-12:00,29805,10,,,,,
מטע,22/10/2015,23/10/2015,12951,השפלה וההר,עינבי יין  שלחין ובעל,07:00-12:00,29805,10,,,,,
מטע,28/07/2014,31/07/2014,11799,השפלה וההר,ענבי מאכל בחממה,05:00-10:00,29804,36,,,,,
מטע,15/07/2014,21/07/2014,11723,השפלה וההר,עינבי יין  שלחין ובעל,05:00-10:00,29804,2,,,,,
מירב,27/02/2017,27/02/2017,14014,עמקים,תמר,10:00-16:00,23077,9,,,,,
מירון,05/04/2020,08/04/2020,15852,גולן גליל,עינבי יין  שלחין ובעל,07:00-12:00,13689,3,,,,,
מירון,11/03/2019,17/03/2019,15367,גולן גליל,גפן יין לריבוי *,10:00-16:00,13685,3,,,,,
מירון,14/03/2018,20/03/2018,14807,גולן גליל,שזיף,10:00-16:00,13677,23,13677,26,,,
מירון,07/03/2018,13/03/2018,14754,גולן גליל,שזיף,10:00-16:00,13677,23,13677,26,,,
מירון,06/02/2018,12/02/2018,14695,גולן גליל,ענבי מאכל בחממה,10:00-16:00,13677,23,13677,26,,,
מירון,20/03/2017,26/03/2017,14060,גולן גליל,שזיף,07:00-12:00,13677,28,13689,3,,,
מירון,22/02/2017,28/02/2017,14004,גולן גליל,שזיף,10:00-16:00,13677,28,,,,,
מירון,25/05/2016,31/05/2016,13459,גולן גליל,אקליפטוס ענפים לקטיף,07:00-12:00,14095,14,14095,13,14095,11,
מירון,05/04/2016,11/04/2016,13377,גולן גליל,ענבי מאכל בחממה,07:00-12:00,13689,3,,,,,
מירון,25/02/2016,02/03/2016,13269,גולן גליל,ענבי מאכל בחממה,10:00-16:00,13689,3,,,,,
מירון,14/02/2016,20/02/2016,13224,גולן גליל,ענבי מאכל בחממה,10:00-16:00,13689,3,,,,,
מירון,24/03/2015,30/03/2015,12499,גולן גליל,דקל,07:00-12:00,14035,15,,,,,
מירון,15/03/2015,21/03/2015,12444,גולן גליל,ענבי מאכל בחממה,05:00-10:00,13689,3,,,,,
מירון,08/02/2015,14/02/2015,12384,גולן גליל,ענבי מאכל בחממה,05:00-10:00,13689,3,,,,,
מירון,29/01/2015,04/02/2015,12345,גולן גליל,ענבי מאכל בחממה,05:00-10:00,13689,3,,,,,
מירון,27/10/2014,02/11/2014,12105,גולן גליל,משמש אורגני,07:00-12:00,14035,14,,,,,
מירון,19/03/2014,25/03/2014,11380,גולן גליל,ענבי מאכל בחממה,07:00-12:00,13685,26,13685,27,,,
מירון,03/03/2014,09/03/2014,11259,גולן גליל,כרם כנות *,10:00-16:00,13685,26,13685,27,,,
מישר,07/03/2019,07/03/2019,15359,השפלה וההר,רימון,10:00-16:00,5137,16,,,,,
מישר,04/03/2015,06/03/2015,12430,השפלה וההר,ענבי מאכל בחממה,10:00-16:00,5137,12,,,,,
מיתר,19/05/2019,23/05/2019,15464,נגב,צמחי גן ועצים,07:00-12:00,4307,5,,,,,
מיתר,02/01/2019,02/01/2019,15289,נגב,צמחי גן ועצים,10:00-16:00,4350,6,,,,,
מיתר,31/01/2016,05/02/2016,13188,נגב,צמחי גן ועצים,10:00-16:00,8,8,,,,,
מלאה,06/03/2016,06/03/2016,13272,עמקים,זית למאכל שלחין ובעל,10:00-16:00,20723,23,,,,,
מלילות,29/04/2018,01/05/2018,14885,נגב,שקד שלחין ובעל,07:00-12:00,3698,6,,,,,
מלילות,06/09/2017,07/09/2017,14322,נגב,עגבניות בבית צמיחה,05:00-10:00,3987,7,,,,,
מלילות,09/10/2016,10/10/2016,13722,נגב,עגבניות בבית צמיחה,07:00-12:00,7,7,,,,,
מלילות,10/08/2016,11/08/2016,13589,נגב,עגבניות בבית צמיחה,05:00-10:00,7,20,,,,,
מלילות,24/06/2014,30/06/2014,11637,נגב,עגבניות אשכולות אורגניות בבית צמיחה,07:00-12:00,2,2,,,,,
מלכייה,02/01/2019,08/01/2019,15291,גולן גליל,תפוח,10:00-16:00,14398,5,,,,,
מלכייה,02/01/2019,08/01/2019,15287,גולן גליל,תפוח,10:00-16:00,14398,5,,,,,
מלכייה,10/12/2018,16/12/2018,15255,גולן גליל,כרם כנות *,10:00-16:00,13666,21,,,,,
מלכייה,27/11/2018,03/12/2018,15242,גולן גליל,כרם כנות *,05:00-10:00,13666,21,,,,,
מלכייה,19/06/2018,25/06/2018,14965,גולן גליל,תפוח,07:00-12:00,14398,5,,,,,
מלכייה,05/02/2018,11/02/2018,14696,גולן גליל,תפוח,10:00-16:00,14390,27,14392,32,14399,14,
מלכייה,16/05/2017,22/05/2017,14172,גולן גליל,תפוח,07:00-12:00,14390,27,14399,14,,,
מלכייה,19/04/2017,25/04/2017,14133,גולן גליל,תפוח,07:00-12:00,14390,27,14399,14,,,
מלכייה,22/02/2017,28/02/2017,13993,גולן גליל,ענבי מאכל בחממה,10:00-16:00,13666,21,,,,,
מלכייה,04/04/2016,10/04/2016,13367,גולן גליל,תפוח,07:00-12:00,14394,50,14399,14,,,
מלכייה,04/04/2016,10/04/2016,13366,גולן גליל,אפרסק,07:00-12:00,14390,27,,,,,
מלכייה,27/11/2015,03/12/2015,13018,גולן גליל,ענבי מאכל בחממה,10:00-16:00,13666,21,,,,,
מלכייה,06/09/2015,12/09/2015,12805,גולן גליל,ענבי מאכל בחממה,05:00-10:00,13666,21,,,,,
מלכייה,21/04/2015,27/04/2015,12579,גולן גליל,תפוח,07:00-12:00,14392,34,14394,42,14394,48,
מלכייה,07/07/2014,13/07/2014,11726,גולן גליל,כרם כנות *,05:00-10:00,11111,1,,,,,
מלכייה,09/04/2014,15/04/2014,11478,גולן גליל,ענבי מאכל בחממה,07:00-12:00,11111,1,,,,,
מנוחה,26/09/2017,26/09/2017,14364,נגב,לימון,05:00-10:00,1700,4,,,,,
מנוחה,08/08/2017,09/08/2017,14278,נגב,לימון,05:00-10:00,1700,8,,,,,
מנוחה,15/11/2016,17/11/2016,13812,נגב,לימון,07:00-12:00,1700,4,,,,,
מנוחה,06/09/2015,08/09/2015,12802,נגב,לימון,05:00-10:00,1699,8,,,,,
מנוחה,27/01/2015,02/02/2015,12330,נגב,ורדים ,10:00-16:00,5,20,,,,,
מנוחה,11/11/2014,13/11/2014,12159,נגב,ורדים ,07:00-12:00,205,205,,,,,
מנוחה,24/10/2014,24/10/2014,11928,נגב,משתלה לייצור שתילים מייחורים למגדלי פרחי קטיף      (ללא שתילי אם ),05:00-10:00,50,20,,,,,
מנוחה,21/10/2014,24/10/2014,12062,נגב,ורדים בחממה לשוק מקומי,07:00-12:00,234,432,,,,,
מנוחה,01/09/2014,04/09/2014,11895,נגב,לימון,05:00-10:00,1698,27,,,,,
מנחמיה,01/10/2014,01/10/2014,11989,עמקים,זית לשמן שלחין ובעל,07:00-12:00,15473,34,,,,,
מנחמיה,18/02/2014,24/02/2014,11008,עמקים,זית למאכל שלחין ובעל,10:00-16:00,15475,3,,,,,
מנרה,06/10/2019,12/10/2019,15650,גולן גליל,גפן יין לריבוי *,07:00-12:00,13521,91,14028,5,,,
מנרה,03/10/2017,09/10/2017,14373,גולן גליל,תפוח,07:00-12:00,14002,10,14002,11,14002,24,
מנרה,29/08/2017,04/09/2017,14313,גולן גליל,תפוח,05:00-10:00,14002,10,14002,11,14002,24,
מנרה,21/08/2017,27/08/2017,14299,גולן גליל,תפוח,05:00-10:00,14002,10,14002,11,14002,24,
מנרה,07/05/2017,13/05/2017,14165,גולן גליל,תפוח,07:00-12:00,14002,10,14002,11,14002,24,
מנרה,28/03/2017,03/04/2017,14087,גולן גליל,תפוח,07:00-12:00,14002,10,14002,11,14002,24,
מנרה,07/03/2017,13/03/2017,14024,גולן גליל,תפוח,10:00-16:00,14002,10,14002,11,14002,24,
מנרה,22/09/2014,28/09/2014,11986,גולן גליל,אשכולית לבנה,05:00-10:00,13350,2,13656,26,,,
מסדה,21/12/2015,22/12/2015,12952,עמקים,אשכולית אדומה,10:00-16:00,15705,6,,,,,
מסילות,29/11/2015,29/11/2015,13013,עמקים,אשכולית אדומה,10:00-16:00,20961,8,,,,,
מסילת ציון,24/12/2014,26/12/2014,12271,השפלה וההר,זית למאכל שלחין ובעל,10:00-16:00,29753,3,,,,,
מסלול,03/12/2019,03/12/2019,15750,נגב,לימון,10:00-16:00,60,170,,,,,
מסלול,03/12/2019,03/12/2019,15709,נגב,לימון,10:00-16:00,60,170,,,,,
מסלול,01/12/2019,01/12/2019,15735,נגב,לימון,10:00-16:00,11,49228,3,147445,,,
מסלול,07/11/2019,07/11/2019,15694,נגב,לימון,07:00-12:00,100282,226777,100826,49169,100821,49180,
מסלול,04/11/2019,05/11/2019,15689,נגב,לימון,07:00-12:00,40,70,,,,,
מסלול,30/10/2019,31/10/2019,15657,נגב,לימון,07:00-12:00,38,37,,,,,
מסלול,21/08/2019,27/08/2019,15585,נגב,לימון,05:00-10:00,100282,3,153243,1,147445,2,
מסלול,19/08/2019,20/08/2019,15579,נגב,לימון,05:00-10:00,34,142598,,,,,
מסלול,28/07/2019,28/07/2019,15547,נגב,לימון,05:00-10:00,100282,80,,,,,
מסלול,29/01/2019,29/01/2019,15318,נגב,אתרוג,10:00-16:00,13,60,,,,,
מסלול,25/12/2018,26/12/2018,15148,נגב,לימון,07:00-12:00,100282,12,,,,,
מסלול,25/12/2018,26/12/2018,15274,נגב,לימון,05:00-10:00,100625,1,100282,3,100282,11,
מסלול,12/11/2018,13/11/2018,15177,נגב,לימון,07:00-12:00,100282,7,,,,,
מסלול,30/10/2018,31/10/2018,15131,נגב,לימון,07:00-12:00,100282,32,,,,,
מסלול,17/10/2018,18/10/2018,15134,נגב,לימון,07:00-12:00,100625,1,100282,3,100282,11,
מסלול,09/10/2018,11/10/2018,15108,נגב,לימון,07:00-12:00,100802,49184,,,,,
מסלול,07/10/2018,08/10/2018,15092,נגב,לימון,07:00-12:00,100282,142560,100282,142564,,,
מסלול,04/10/2018,04/10/2018,15088,נגב,לימון,07:00-12:00,100282,2,,,,,
מסלול,16/09/2018,16/09/2018,15080,נגב,לימון,05:00-10:00,100625,65,,,,,
מסלול,05/09/2018,06/09/2018,15062,נגב,לימון,05:00-10:00,142594,13,49248,2,,,
מסלול,20/06/2018,21/06/2018,14967,נגב,לימון,05:00-10:00,49225,32,,,,,
מסלול,28/05/2018,31/05/2018,14918,נגב,לימון,07:00-12:00,100282,32,,,,,
מסלול,13/03/2018,15/03/2018,14782,נגב,לימון,10:00-16:00,9632,10,,,,,
מסלול,11/12/2017,11/12/2017,14557,נגב,לימון,05:00-10:00,3698,60,,,,,
מסלול,06/11/2017,08/11/2017,14462,נגב,לימון,07:00-12:00,100282,43,,,,,
מסלול,16/10/2017,17/10/2017,14387,נגב,לימון,07:00-12:00,100282,72,,,,,
מסלול,16/10/2017,19/10/2017,14386,נגב,לימון,07:00-12:00,100282,28,,,,,
מסלול,16/10/2017,17/10/2017,14384,נגב,לימון,07:00-12:00,2,2,,,,,
מסלול,28/09/2017,28/09/2017,14369,נגב,לימון,05:00-10:00,3951,34,,,,,
מסלול,17/09/2017,18/09/2017,14338,נגב,לימון,05:00-10:00,9980,60,,,,,
מסלול,14/09/2017,14/09/2017,14327,נגב,לימון,05:00-10:00,2980,60,2980,13,,,
מסלול,03/08/2017,03/08/2017,14263,נגב,לימון,05:00-10:00,2,2,,,,,
מסלול,24/07/2017,24/07/2017,14238,נגב,לימון,05:00-10:00,2569,65,,,,,
מסלול,20/07/2017,20/07/2017,14247,נגב,לימון,05:00-10:00,60,13,,,,,
מסלול,20/07/2017,20/07/2017,14249,נגב,לימון,05:00-10:00,43,43,,,,,
מסלול,23/05/2017,25/05/2017,14178,נגב,צמחי גן ועצים,07:00-12:00,5,4221,,,,,
מסלול,19/04/2017,20/04/2017,14137,נגב,לימון,07:00-12:00,100282,22,100282,37,100282,38,
מסלול,03/04/2017,05/04/2017,14102,נגב,לימון,07:00-12:00,65,2,,,,,
מסלול,09/02/2017,09/02/2017,13964,נגב,לימון,10:00-16:00,100282,28,,,,,
מסלול,09/02/2017,09/02/2017,13968,נגב,לימון,10:00-16:00,100282,31,,,,,
מסלול,04/12/2016,06/12/2016,13801,נגב,אתרוג,07:00-12:00,60,13,,,,,
מסלול,15/11/2016,17/11/2016,13816,נגב,לימון,07:00-12:00,100282,3,,,,,
מסלול,15/11/2016,17/11/2016,13815,נגב,לימון,07:00-12:00,100282,32,,,,,
מסלול,14/11/2016,17/11/2016,13802,נגב,לימון,07:00-12:00,40,70,,,,,
מסלול,13/09/2016,15/09/2016,13672,נגב,לימון,05:00-10:00,43,43,,,,,
מסלול,15/08/2016,17/08/2016,13591,נגב,לימון,05:00-10:00,65,65,,,,,
מסלול,11/08/2016,11/08/2016,13588,נגב,לימון,05:00-10:00,2,2,,,,,
מסלול,03/08/2016,04/08/2016,13573,נגב,לימון,05:00-10:00,65,65,,,,,
מסלול,11/07/2016,13/07/2016,13532,נגב,לימון,05:00-10:00,2,2,,,,,
מסלול,28/06/2016,30/06/2016,13508,נגב,לימון,05:00-10:00,43,43,,,,,
מסלול,25/05/2016,26/05/2016,13419,נגב,לימון,07:00-12:00,100282,43,,,,,
מסלול,24/04/2016,26/04/2016,13406,נגב,לימון,07:00-12:00,1032,1032,,,,,
מסלול,06/03/2016,10/03/2016,13274,נגב,לימון,10:00-16:00,0,0,,,,,
מסלול,14/02/2016,17/02/2016,13228,נגב,אתרוג,10:00-16:00,10,10,,,,,
מסלול,22/01/2016,22/01/2016,13186,נגב,לימון,10:00-16:00,2,200,,,,,
מסלול,22/12/2015,24/12/2015,13107,נגב,אתרוג,10:00-16:00,60,60,,,,,
מסלול,01/11/2015,05/11/2015,12956,נגב,לימון,07:00-12:00,28,28,,,,,
מסלול,12/10/2015,15/10/2015,12882,נגב,אתרוג,07:00-12:00,60,60,,,,,
מסלול,20/08/2015,21/08/2015,12745,נגב,לימון,05:00-10:00,13,13,,,,,
מסלול,20/08/2015,21/08/2015,12746,נגב,לימון,05:00-10:00,15,15,,,,,
